65.96807	113.89993	2	1
78.63047999999999	101.42282	2	1
80.48351799999999	102.96702	2	1
79.68053599999999	104.01707	2	1
80.54528599999999	104.57298	2	1
79.43346399999999	105.62304	2	1
76.96274999999999	107.78491	2	1
76.28330399999999	107.35253999999999	2	1
68.12994599999999	115.8765	2	1
65.96807	113.89993	2	1

68.994696	117.91484	2	2
74.12142700000001	112.6028	2	2
73.56551800000001	112.17043	2	2
75.78916100000001	109.76147999999999	2	2
76.530375	110.37915999999998	2	2
79.98937500000001	106.92015999999998	2	2
81.96594600000002	108.64965999999998	2	2
71.03303600000001	119.76787999999999	2	2
68.93292900000002	117.66776999999999	2	2

80.282623	106.22067	2	3
82.371339	104.41678	2	3
84.023324	106.5055	2	3
81.93460900000001	108.17647	2	3

85.980854	108.77319	2	4
88.389803	111.30568	2	4
85.054339	113.71463	2	4
84.560196	113.46755	2	4
81.904179	116.12357	2	4
82.089482	117.4207	2	4
84.00428600000001	117.29715999999999	2	4
83.20130400000001	116.74125	2	4
84.37489300000001	115.75295999999999	2	4
85.54848200000002	116.49417999999999	2	4
86.66030400000002	115.13528999999998	2	4
85.67201800000002	114.39406999999999	2	4
87.46328600000002	112.66456999999998	2	4
88.57510700000003	113.52931999999998	2	4
89.62516100000003	112.54103999999998	2	4
91.84880400000003	114.45583999999998	2	4
87.52505400000003	119.27372999999999	2	4
87.27798200000002	118.90312999999999	2	4
81.10119600000002	124.46222999999999	2	4
81.47180400000002	124.70929999999998	2	4
78.44517900000002	127.73592999999998	2	4
72.57723100000003	121.68267999999998	2	4

88.235384	118.47075	2	5
94.597473	125.20344999999999	2	5
98.921223	121.00322999999999	2	5
92.590018	114.33229999999999	2	5

93.763607	125.01814	2	6
89.656043	129.21835000000002	2	6
86.598536	126.09908000000001	2	6
90.551676	122.05328000000002	2	6

81.904178	130.70078	2	7
85.795553	126.80941000000001	2	7
88.945714	129.77427	2	7
84.869036	133.91271	2	7

95.246033	127.48886	2	8
101.54635999999999	134.03625	2	8
92.46648199999998	142.99259	2	8
86.16615999999999	135.95105	2	8

96.203435	126.40792	2	9
100.40365	122.14594000000001	2	9
106.79663	128.84775000000002	2	9
102.38022	132.92443000000003	2	9

83.245977	95.920847	2	10
89.15375499999999	90.33531099999999	2	10
117.29626999999999	118.58524	2	10
111.38848999999999	124.06336	2	10
