1.746144595035109504e+01,8.507024671075718913e+01,1.746629645660063801e+01,8.508094197020541571e+01
2.810600707951327593e+01,1.794358427399553690e+01,2.757432871340935776e+01,1.775459699787375811e+01
4.580790278794717807e+01,3.312910603677929799e+01,4.571746191576864504e+01,3.295298528094978963e+01
5.242083214918636003e+01,2.611557107657670329e+01,5.224438830436648118e+01,2.618020980325966818e+01
8.530308987798238718e+01,4.306081398921730852e+01,8.575989960254219113e+01,4.316321363016808732e+01
3.867582576104523895e+01,6.074786156083916211e+01,3.867541839192276854e+01,6.076243758472621437e+01
4.704420564663348614e+01,8.337742389051710745e+01,4.755239103143482282e+01,8.379903149121695094e+01
8.369476252807055516e+01,1.489034315029334898e+01,8.375841801464102332e+01,1.479099008516419822e+01
1.163246119012529967e+01,9.845857838928250771e+01,1.155212330440497581e+01,9.834439719407018288e+01
7.039837761881247502e+01,2.917873997477533621e+01,7.066455643064354319e+01,2.909035466212284504e+01
4.965053018800085738e+01,8.184699890609500983e+01,4.961620202767790033e+01,8.189883974494493657e+01
4.636026309911095922e+01,7.390621268190756155e+01,4.636680945990666203e+01,7.382158152695882336e+01
2.947665698071957152e+01,2.771883461705141727e+01,2.943379236860716119e+01,2.770340097439316907e+01
6.640677302625718426e+01,5.260033497248524981e+01,6.661163940924814142e+01,5.234624137928471299e+01
2.290781878350313505e+01,7.095912120344132745e+01,2.343748254984329904e+01,7.078905806884982610e+01
9.273063351466626614e+01,1.589958290966114873e+01,9.211664433891762371e+01,1.676311020818735997e+01
2.011238591960406197e+01,7.971823312540744055e+00,1.982774124874197952e+01,7.805587614379732031e+00
5.596136059882984348e+00,3.131445592687352075e+01,5.631877625104046103e+00,3.143630594638642961e+01
9.944891559626404387e+01,6.872939711856328415e+01,9.953738361866426487e+01,6.801667241581620260e+01
3.211610903795808714e+00,9.174505992119564723e+01,3.970860774950242700e+00,9.132811746690708787e+01
1.051434254576889993e+00,7.003819972110520098e+01,1.020907505148421324e+00,7.002756380957113436e+01
4.674179748396533540e+01,7.849941107232758952e+01,4.674009749627759902e+01,7.851134997010379379e+01
6.403777156715744923e+01,3.501415191468784371e+01,6.407658681001197465e+01,3.486321988220505830e+01
6.504462335609098034e+01,9.344585609607925392e+01,6.485981750541472479e+01,9.456807191863308049e+01
3.982604727739617800e+01,3.668814886845849799e+01,3.956862996294309198e+01,3.704040908294003742e+01
6.184222739571373495e+01,6.725723994199739764e+01,6.174044450207625090e+01,6.719311322304545797e+01
9.467302511533925724e+01,4.009444979872723280e+01,9.459223327449235796e+01,4.014437157998336403e+01
9.429953262139063597e+00,1.089874107336564713e+01,9.431786557726301368e+00,1.090143376092204974e+01
4.144985520856469208e+01,9.135451894467414036e+01,4.139081064870341464e+01,9.146725589317826177e+01
6.785142138554260782e+01,5.769230384976493653e+00,6.777306753575123821e+01,5.772728095327078535e+00
3.297257304916381315e+01,2.685184161968703265e+01,3.295083640974498707e+01,2.663704856897378903e+01
4.880113531622190948e+01,8.520883855153516606e+01,4.877808378061615713e+01,8.524883685771582975e+01
2.684987750936345208e+01,8.879750187136470174e+01,2.687433010480710394e+01,8.891760686490047760e+01
4.653269222559612217e+01,6.666478297687925192e+01,4.651399591889331475e+01,6.671711842073848686e+01
4.857159355390871269e+01,3.769687476395406911e+00,4.860118960438975222e+01,3.715139197762619361e+00
2.337197877566659798e+01,9.677372352527807209e+01,2.325884168950392450e+01,9.671670422017768942e+01
3.797940449143747799e+01,8.498935400679602026e+01,3.788772836220063311e+01,8.505882915298934677e+01
8.716377330428005621e+01,7.187969317851732853e+01,8.722819663188575134e+01,7.204764944452294628e+01
5.321455688990241839e+01,5.036207917757116803e+01,5.320185034934340962e+01,5.038790355289359013e+01
1.798585384774507645e+01,3.575902826926446210e+01,1.738069730146835212e+01,3.484113880190847823e+01
1.760633414292550825e+01,5.542369271685569743e+01,1.732993155843272604e+01,5.464540594005534047e+01
5.772547137616876256e+01,6.638868580360458793e+01,5.770992461763376014e+01,6.713334689917824960e+01
4.493507764215242872e+01,4.212775406530764855e+01,4.476913222182687946e+01,4.195481819743350371e+01
4.296896373623595622e+01,2.474259664315647811e+01,4.296998260781776224e+01,2.489888613163058295e+01
3.263996851419322098e+01,1.006006884047607741e+00,3.263520385520502032e+01,7.014066410418351438e-01
8.027667173331484207e+01,2.276847991356331136e+01,8.001579844557276999e+01,2.268028304538558970e+01
7.972912937534549371e+01,2.922985172716440871e+01,7.973088977895176299e+01,2.923299178958396638e+01
8.079285647551404104e-01,8.936556370610899691e+00,3.235044479048914123e-01,9.765409014592279391e+00
7.761550290632700921e+01,1.414890824307508588e+01,7.773306785782767747e+01,1.418145798403514135e+01
8.309818860444471511e+01,7.254182992701942112e+01,8.396964208925381001e+01,7.268160520963120064e+01
9.871392778995056005e+01,5.878940062320000948e+01,9.884650901870678297e+01,5.878014432645117182e+01
6.035999779516765784e+01,3.970121535051831074e+00,6.085904801746771398e+01,8.614870710740936133e+00
7.811541692216859190e+01,1.611074714903883986e+01,7.815985099710715645e+01,1.603579226535895330e+01
4.845425678303416817e+01,3.753306439621276969e+00,4.848420745318654923e+01,3.713078992691722480e+00
1.427421894543113545e+01,5.660745746153126134e+01,1.389860707446575638e+01,5.615199097800677208e+01
3.765581623988309445e+01,4.753091823358352030e+01,3.757965058409143211e+01,4.759329722463247947e+01
1.280340909461192833e+00,7.156890595826806134e+01,2.230973798292004595e+00,7.267825534975663970e+01
8.601213041901627321e+01,5.549328565055041906e+01,8.570425446244874479e+01,5.578086199986611149e+01
3.180321771895915717e+01,1.782539893130797992e+01,3.176628575383406172e+01,1.779910789411589178e+01
5.050407403692415897e+01,9.451792601640060809e+01,5.033101454683687592e+01,9.441246019185864213e+01
1.284978210502087848e+01,6.678378110586191241e+00,1.284540769597119692e+01,6.671898582887061835e+00
9.341423963712731926e-02,7.342213809698887417e+01,2.955768480271765419e-01,7.336423680152925897e+01
5.862847885700161576e+00,5.483857251014872425e+00,5.806836227055609534e+00,5.424653458273390072e+00
9.111433272932839555e-01,4.550876431377543696e+01,1.254099763595602823e+00,4.563640776140380950e+01
6.257957358654171287e+01,3.306622826128098325e+01,6.260791074261721434e+01,3.310908923534486092e+01
