173.74241	70.732226
176.80371	67.939459
185.82650999999998	72.934218
176.85742	80.99028

178.11045	85.82721
182.59168999999997	84.232191
183.73098999999996	88.257716
205.98530999999997	115.14518000000001
202.33954999999997	118.25926000000001
180.31309999999996	92.43514700000001

183.04741	79.371181
184.45255	78.26985800000001
185.62983	79.59904200000001
186.61722	78.839509
185.51590000000002	77.58628
187.11092000000002	76.067214
188.02236000000002	77.28246700000001
188.44010000000003	76.978654
190.52881000000002	79.333206
190.22500000000002	79.599042
191.36430000000001	80.776318
189.57940000000002	82.295384
188.70594000000003	81.383944
187.79450000000003	82.029547
188.59201000000002	83.09289299999999
187.05396000000002	84.422079
186.06657	83.301768
185.64882	83.643558
183.52213	81.326983
184.18672	80.719356

188.89582	86.852579
190.75666999999999	85.371492
191.63013999999998	86.54876800000001
192.65551	85.865188
191.55418	84.76386500000001
193.11123	83.16884600000002
194.06064	84.46005200000002
194.44041	84.23219200000001
196.90889	86.85258100000001
196.45317	87.08044100000002
197.44056	88.18176300000002
195.76959	89.51094600000002
194.74421999999998	88.56153000000002
193.87076	89.28308600000003
194.63029	90.04261900000003
193.03527	91.78954400000003
191.89597	90.46036200000003
191.51621	90.76417500000004
189.65535	88.59950600000003
190.26298	87.87795000000003

194.74422	93.802305
196.30126	92.397169
197.36461000000003	93.688376
198.23807000000002	93.00479700000001
197.13675000000003	91.86549800000002
198.88368000000003	90.34643200000002
199.71916000000002	91.52370800000003
200.06095000000002	91.10596500000003
202.45348	93.65040000000002
202.07371	94.06814300000002
203.21301	95.20744200000001
201.35216	97.03032100000001
200.47869	96.11888100000002
199.87107	96.19483100000002
200.55465	97.41008700000002
198.69379	99.23296600000002
197.7064	98.09366700000002
197.28866	98.39748000000003
195.38982	95.92899800000004
195.76959	95.16946500000003

200.44072	100.82798
202.37752	99.422848
203.47885	100.44822
204.01051999999999	99.91654600000001
203.06110999999999	98.89117600000002
204.84600999999998	97.29615700000002
205.87138	98.47343300000003
206.3271	98.09366700000002
208.52974	100.71406000000002
208.18795	101.39763000000002
209.09939	102.34705000000002
207.31449	103.82814000000002
206.44103	103.03063000000002
205.90935000000002	103.33444000000001
206.78282000000002	104.32184000000001
204.5422	106.06876000000001
203.78266000000002	105.19530000000002
203.32694	105.23330000000001
201.1243	102.95468000000001
201.80437	102.23144

214.90982	107.73973
211.49192	103.82813999999999
204.42826	109.82844999999999
207.90314	113.72106

204.86566	122.42529
221.86395	108.05865
225.78457	112.81173
216.89605	120.2233
216.19786	119.33713999999999
209.6993	124.54672
210.42435	125.37917999999999
208.67887000000002	126.80242

214.93574	128.57475
220.30645	123.95595
243.40050000000002	151.34656
238.24462000000003	155.53571000000002
233.94805000000002	150.37983000000003
226.85872000000003	156.60985000000002
225.67716000000004	153.17260000000002
231.37011000000004	147.58706
229.32924000000003	145.11654000000001
226.75130000000001	147.26482000000001
221.81025000000002	142.08209000000002
224.36134	139.66527000000002
223.79741	139.02078000000003
222.5353	140.30975000000004
221.67598	139.23561000000004
222.99885	138.08308000000002

