141.94782	148.33896	7	1
142.10894000000002	146.94258	7	1
147.15741000000003	140.01435999999998	7	1
148.33896000000001	139.96066	7	1
165.79376000000002	124.86896999999999	7	1
173.79612000000003	135.87892	7	1
163.86031000000003	142.91455	7	1
161.01383	146.3518	7	1
159.56374000000002	151.13173	7	1

167.48553	123.36517	7	2
181.47623000000002	117.56485	7	2
184.43012000000002	116.92032	7	2
186.57840000000002	117.13515000000001	7	2
185.07461	129.43407000000002	7	2
181.82533	130.50821000000002	7	2
175.67587	135.12702000000002	7	2

189.69341	117.45739	7	3
195.3058	118.34355000000001	7	3
194.44649	124.09021000000001	7	3
188.78039	123.04293000000001	7	3

196.99758	120.51869	7	4
206.55743999999999	129.51463	7	4
198.04486999999997	136.92621	7	4
192.59359999999998	131.79718	7	4
188.10905999999997	129.6489	7	4
188.69982999999996	123.84853	7	4
194.26951999999997	124.73429	7	4
193.33908999999997	129.70923	7	4
193.90873999999997	130.25988999999998	7	4
195.88352999999998	127.98128999999999	7	4
195.19994999999997	127.35466999999998	7	4
195.88352999999998	121.10751999999998	7	4

186.5784	140.01436	7	5
196.56792	141.67928	7	5
201.99233999999998	148.39267	7	5
201.88492	149.78905	7	5
185.55796999999998	147.42594	7	5

185.47741	147.96301	7	6
203.54984	150.62151	7	6
205.61757	153.19945	7	6
205.59067	155.72369	7	6
206.66485	155.8311	7	6
206.50373	158.4896	7	6
184.37641	155.15976	7	6

216.92291	151.13173	7	7
212.2504	152.90407000000002	7	7
210.42436	148.71492	7	7
212.35781	147.37224	7	7
207.25564	139.85325	7	7
206.39633	140.65885	7	7
204.99994	139.10135	7	7
205.96667000000002	138.24204	7	7
203.9258	135.6641	7	7
199.19957000000002	139.58471	7	7
207.35247	150.50144	7	7
210.65644	157.03342	7	7
221.2899	153.31171	7	7
217.15044999999998	144.72899	7	7
214.45411	146.32401000000002	7	7

204.65084	134.9659	7	8
213.32453999999998	146.2981	7	8
217.62111	143.6933	7	8
216.4127	141.49131	7	8
215.07002	142.4849	7	8
215.09682	141.00795000000002	7	8
208.27607	132.01201000000003	7	8

140.93132	151.56478	7	9
158.09676	154.26112	7	9
157.45116	159.04618	7	9
140.17179	156.42579	7	9

139.86797	157.41318	7	10
157.29925000000003	160.03357	7	10
156.61567000000002	165.27435	7	10
139.14642000000003	162.50205	7	10

156.34034	165.91045	7	11
155.47637	171.04679	7	11
138.57677	168.54034	7	11
139.22237	163.48943999999997	7	11

138.53879	169.37582	7	12
155.24851	171.95823000000001	7	12
154.48898	177.00913000000003	7	12
137.89319	174.27481000000003	7	12

160.10953	159.38797	7	13
160.79311	154.60291	7	13
180.84478000000001	157.37521	7	13
180.31310000000002	162.19825	7	13

159.91964	160.29941	7	14
180.08524	163.03373	7	14
179.43964	167.89473999999998	7	14
159.27403999999999	164.85661	7	14

159.12213	166.90735	7	15
168.46439	168.19855	7	15
167.09723	178.94595	7	15
157.48914	177.57879	7	15

169.60369	168.6163	7	16
179.13583	169.9075	7	16
178.49023	174.84447	7	16
168.92011	173.47731	7	16

168.84416	174.31279	7	17
178.07247999999998	175.56602	7	17
177.38889999999998	180.04727	7	17
168.38843999999997	178.90797	7	17

211.26407	170.74299	7	18
211.75781	170.89489999999998	7	18
211.68181	169.90755	7	18
211.26409	169.83155	7	18
211.22609	167.85676999999998	7	18
208.49173	167.70486	7	18
208.56772999999998	166.8314	7	18
204.35232	166.48961	7	18
204.50422999999998	165.12245	7	18
209.70699999999997	165.76805	7	18
209.74499999999998	162.61598999999998	7	18
209.02344999999997	162.50205999999997	7	18
209.02344999999997	161.51466999999997	7	18
188.21223999999998	158.62843999999996	7	18
186.88305999999997	169.07201999999995	7	18
207.20056999999997	171.23668999999995	7	18
207.12456999999998	171.76835999999994	7	18
211.45394999999996	172.07216999999994	7	18

186.50329	170.81894	7	19
184.98423	181.37645	7	19
213.01099	185.32602	7	19
213.58064	180.92073	7	19
192.08586	177.92058	7	19
192.38968	176.81925	7	19
212.40337	179.78143	7	19
212.97302	174.76851	7	19
212.55527999999998	174.76851	7	19

211.39108	159.9934	7	20
214.39867999999998	172.56086000000002	7	20
215.25799999999998	178.8983	7	20
215.63394	186.04134000000002	7	20
227.61061999999998	188.08221000000003	7	20
227.12725999999998	178.03899000000004	7	20
219.01748999999998	178.95201000000003	7	20
219.17861	177.28709000000003	7	20
227.01985	176.96484000000004	7	20
225.892	169.23102000000003	7	20
222.77698999999998	169.98292000000004	7	20
222.34732999999997	168.53283000000005	7	20
225.40862999999996	167.40498000000005	7	20
224.28078999999997	163.00100000000006	7	20
221.81025999999997	163.75290000000007	7	20
221.38059999999996	162.14169000000007	7	20
223.95853999999997	161.44350000000006	7	20
222.45473999999996	156.60986000000005	7	20

152.85036	193.18438	7	21
145.49249	192.11023	7	21
145.00912	195.38637	7	21
142.43117999999998	195.06412	7	21
143.02195999999998	190.71385	7	21
144.14980999999997	190.87497000000002	7	21
145.86843999999996	178.36122000000003	7	21
137.11417999999998	177.12596000000002	7	21
136.04003999999998	186.36358	7	21
135.23442999999997	186.36357	7	21
133.30097999999998	200.32742000000002	7	21
151.29895	202.64337	7	21

146.24805	191.2124	7	22
