233.70826	220.11262	11	1
247.53176	221.85954999999998	11	1
246.77222999999998	227.32818999999998	11	1
232.94872999999998	225.50530999999998	11	1

249.01285	222.08741	11	2
267.9632	224.93566	11	2
267.20367	230.21441000000002	11	2
248.25331999999997	227.48010000000002	11	2

225.89199	224.84471	11	3
227.95972	224.81780999999998	11	3
233.70638	228.76532999999998	11	3
233.62578	231.02101999999996	11	3
234.91478999999998	230.99421999999996	11	3
237.89552999999998	233.62581999999995	11	3
237.65384999999998	235.26387999999994	11	3
233.78694	234.78051999999994	11	3
233.89434999999997	233.22301999999993	11	3
229.03385999999998	233.19611999999992	11	3
229.06076	232.6322399999999	11	3
225.86514	232.6053399999999	11	3

245.73676	230.26912	11	4
259.78117	232.33685	11	4
258.97556	238.11036	11	4
244.95800999999997	235.96208	11	4

264.61482	246.4081	11	5
266.38713	234.10917999999998	11	5
268.96508	234.21659999999997	11	5
268.64284	236.04263999999998	11	5
269.87809999999996	236.20376	11	5
270.09292999999997	234.43141999999997	11	5
272.45604	234.80736999999996	11	5
270.79112	247.15999999999997	11	5
268.3743	246.89146999999997	11	5
268.58913	244.95800999999997	11	5
267.30016	244.90430999999998	11	5
266.97792	246.78404999999998	11	5

224.73729	244.77004	11	6
225.86514	237.00936	11	6
228.38938	237.2779	11	6
228.01343	239.74842999999998	11	6
229.86632	239.96325	11	6
230.02744	237.65384999999998	11	6
232.36370000000002	237.81497	11	6
231.50439000000003	245.68305999999998	11	6
229.27554000000003	245.36082	11	6
229.54408000000004	242.94415	11	6
227.61062000000004	242.78287999999998	11	6
227.31524000000005	245.19969999999998	11	6

222.96087	249.73441	11	7
251.48133	254.40553	11	7
250.7218	260.10203	11	7
222.01146	255.16507000000001	11	7

263.5769	253.51309	11	8
262.74141000000003	260.02611	11	8
261.86799	259.96911	11	8
261.79199	261.14639	11	8
259.34251	260.91853	11	8
260.23494999999997	254.29160999999996	11	8
257.39119999999997	254.03450999999995	11	8
258.41162999999995	246.62292999999997	11	8
259.32464999999996	246.64972999999998	11	8
259.35155	246.13956999999996	11	8
262.22484	246.35438999999997	11	8
261.36551999999995	253.39001999999996	11	8

275.86644	263.68836	11	9
282.05618	264.70878999999996	11	9
282.20387	262.84247	11	9
276.32295	261.87574	11	9

282.60667	261.78176	11	10
287.34633	262.35915	11	10
287.25233000000003	265.31315	11	10
282.4187	264.62823	11	10

288.75614	264.05088	11	11
294.74448	264.72221	11	11
294.69078	266.38714000000004	11	11
288.51446000000004	265.68895000000003	11	11
