151.3749	207.77021
150.69132	213.01099
136.03233999999998	211.07419
136.94377999999998	205.83341

163.26159	209.51714
163.03373000000002	212.25146
162.04634000000001	211.98563000000001
161.93241	212.66920000000002
163.26159	212.82111
162.76790000000003	215.78329
156.53973000000002	214.7959
156.57773000000003	211.90966999999998
157.94486000000003	211.90966999999998
158.21070000000003	211.07419
156.76759000000004	211.18812
157.03342000000004	208.75761

164.00213	209.55512
172.33801	210.54251
172.1861	211.98563
172.96462	211.98563
172.62283	215.00476999999998
163.69832	214.05534999999998

173.89505	211.22609
179.0219	211.71979
178.41427	217.79604999999998
173.24945	217.15044999999998

186.94093	213.88846
188.76697000000001	213.90186
188.75357000000002	215.76821
186.90065	215.74131

190.225	217.11247
193.68088	214.26422
195.61769	216.58079999999998
194.6303	217.22639999999998
196.4152	219.08724999999998
196.98485	218.5176
200.4787	222.46717999999998
199.56726	223.26468999999997
201.1243	224.93565999999998
205.6815	221.17596999999998
203.93457	219.31510999999998
203.21302	219.99868999999998
201.76991	218.44164999999998
204.69411000000002	215.89721999999998
207.65628	219.31510999999998
211.18811000000002	216.31495999999999
212.70718000000002	217.98593
211.90967000000003	218.66951
213.92243000000002	220.98608000000002
214.64399000000003	220.26453
216.01115000000004	221.97348
212.66920000000005	224.8597
210.92228000000006	222.99885
211.79574000000005	222.20134000000002
210.31465000000006	220.49239000000003
206.06127000000006	224.13815000000002
207.77021000000008	226.15091
208.37784000000008	225.61924000000002
209.82095000000007	227.32819
206.28913000000006	230.17643
204.69411000000005	228.42951000000002
205.56757000000005	227.70795
203.59278000000003	225.50531
199.49131000000003	229.15106
201.04835000000003	231.01192
201.58002000000002	230.44227
202.79527000000002	231.96134
199.49131000000003	234.80958
197.97224000000003	232.98671000000002
198.80773000000002	232.30313
197.47854	230.82204000000002
196.87092	231.39169
195.76960000000003	230.17643
199.07356000000001	227.29021
193.83279000000002	221.13799
194.59232000000003	220.45441
192.88337000000004	218.44164999999998
191.93395000000004	219.20118

132.97522	230.2334
134.45631	222.65706
136.39312	222.88492
136.29812	224.42298
137.72230000000002	224.53691
137.36152	227.04336
139.52619	227.25224
138.61475000000002	231.6955
132.86129000000003	230.19543000000002

140.39965	219.99869
144.04541	216.92259
147.12152	220.68228000000002
143.39981	223.68243

146.57086	227.82189
150.65335000000002	224.39449
147.60572000000002	220.77722
143.51373	224.19511

149.74191	231.58157
153.65349999999998	228.20165
150.99513	224.8597
147.00759	228.20165

153.27373	235.56912
157.14735	232.26515
154.26112999999998	228.69535000000002
150.27357999999998	232.11325000000002

149.84276	219.20546
163.21583	234.75366
167.53925	230.77934
154.19304	215.55338

161.68518	221.24633
167.70037	215.79506
168.98934	217.11089
162.94729	222.61587

164.10199	222.91125
168.55968000000001	218.88322
173.33962000000002	224.14651999999998
169.04305000000002	228.25510999999997

184.85979	238.13721
190.49903	239.10394000000002
190.87498	236.57971000000003
189.37117999999998	236.36488000000003
189.5323	234.96850000000003
191.08981	235.23703000000003
191.30464	232.17573000000004
186.95436	231.58495000000005
187.65255000000002	226.59019000000004
181.10029000000003	225.67717000000005
180.38905000000003	230.82204000000004
176.21162000000004	230.17643000000004
175.94579000000004	232.79682000000003
177.54081000000005	232.98671000000002
177.54081000000005	234.01208000000003
174.76851000000005	233.55636
174.35077000000004	236.86032
180.65489000000005	237.77176
181.07263000000006	234.88554
179.40166000000005	234.73363
179.55357000000004	233.6513
181.47139000000004	233.86016999999998
181.69925000000003	231.54359
185.43995000000004	231.92336
185.17411000000004	234.80958
187.03497000000004	234.99947
187.01597000000004	236.21472
185.19310000000004	235.98686

138.23498	236.63246
143.93148000000002	237.42997
143.13397000000003	243.16445
137.43747000000002	242.21502999999998

149.66595	238.45534
155.40042	239.25285
154.71685	244.91138
148.86844	243.96196

161.21085	245.40507
166.83139	239.44274
169.52774	239.51873999999998
168.6163	246.62032

171.86267	241.0911
177.82415	241.89671
177.66304	243.18568000000002
181.74477	243.61534000000003
181.79846999999998	242.43378000000004
189.26377	243.45421000000005
188.35075	249.68424000000005
170.94965000000002	246.94518000000005

195.09098	244.8506
200.48854	245.62935
199.54867	252.18161999999998
194.07055	251.34915999999998

203.76468	239.74842
208.94741	240.47347000000002
207.12136999999998	253.36317000000003
201.80436999999998	252.34274000000002

219.60827	230.61822
215.90248	255.21606
210.15582	254.35675
213.43195	229.86632
