5.934083672397250098e+01,4.959662191963381872e+01,1.411234972782113406e+00
4.140874279566864402e+01,8.199816663744923062e+01,3.124999999999803491e-01
8.100362094997491624e+01,6.583412962897671861e+00,1.532188495183732235e-01
3.606731500565684456e+01,2.714095318283930069e+01,7.690828618267177286e-02
5.383048865484462908e+01,2.676016386217193599e+01,2.616426239897690631e-01
3.600155698080902766e+01,3.253386023852415576e+01,6.335335059927089951e-02
7.122625636777121372e+01,6.667114553829655677e+00,1.526697044515853141e-01
3.619373003836891911e+01,7.436586124830762401e+01,8.153090870289605441e-01
4.191043373031969566e+01,8.332593278197354891e+01,1.377393154485617721e-01
4.628379761602297293e+01,4.242535408556825871e+01,7.702440280411906870e-02
5.902737326638137461e+01,7.037810273964586827e+01,9.632712029870063586e-02
4.187426265063011499e+01,4.138248874933609045e+01,1.142960381586761026e-01
4.459387874280168518e+01,1.995334614309307497e+01,1.417401073794166688e-01
4.119910581355615875e+01,8.054631767420714539e+01,7.334529767368169750e-01
2.497254114559169835e+01,3.561755354821271169e+01,2.480174764453068614e-01
3.532197993896622989e+01,6.679795488159351180e+01,3.488019288691473485e-01
3.930239796972438882e+01,2.052511834796552037e+01,5.918297512459954127e-03
1.218600107130861687e+01,8.469288098158402533e+01,2.611496039256737400e-02
3.344350801818607266e+01,3.735834084102371833e+01,2.008083750010788426e-01
6.253269177756337882e+01,6.340052233272879079e+01,3.137769869444807513e-01
7.714519028839774251e+01,7.531397240715465102e+01,1.816785645466439114e-01
8.175067998595731922e+01,8.019723689370538011e+01,7.312122481196243751e-01
2.701817449656206449e+01,3.227847927651417148e+00,8.999169727632935767e-02
1.239656311804914246e+01,5.246269221798738336e+00,1.285648991193064083e-01
4.853561580141172271e+01,1.450142780997176750e+00,4.366030626979570117e-01
7.965232270552004934e+01,6.931714790166537909e+01,5.651469744009007812e-01
2.518052533815012950e+01,2.403675082760220505e+01,5.577162477044131927e-01
5.957012975220919060e+01,5.982883874255967527e+01,1.643276098993851908e-01
9.511015964087289376e+01,7.830961966850313161e+01,9.157762215251662452e-01
8.215391720295460942e+00,9.501420903643042593e+00,1.562733770632078120e-02
7.487112715185682532e+01,7.003059869999542286e+01,7.727638396530663034e-02
1.912799468398641523e+01,3.333887836015216521e+01,4.619529807967506785e-01
3.576310940931605131e+01,5.161882202111255680e+01,1.284961631229405710e-01
8.284649054416131264e+01,3.046039554373871638e+01,5.218552876039554006e-02
1.928275896394284672e+01,8.649061615566668593e+01,1.847160245400583767e+00
8.105342593557284658e+01,3.471406628238275971e+01,1.922996277826655442e-01
3.828053452271483792e+01,5.196302584781467004e+01,5.823310451875261112e-02
7.008988669728573484e+01,8.025712025826443607e+01,1.815672301496533067e-02
1.882834813099437810e+01,4.504863240061109053e+01,6.840024009434956254e-01
4.931851027009650323e+01,4.229274474181572430e+01,1.438199966329048729e-01
9.239580850896312825e+01,6.642278728716148350e+01,3.415264935483716961e-04
3.696360816905183100e+01,8.214048510940253323e+01,1.481326422821211374e-02
8.600747354451014814e+01,1.587594743538278674e+00,1.439414664290200596e+00
9.625777592377660596e+01,2.737092418961091056e+01,6.527447627845612832e-01
1.583327705408764707e+01,5.936337759972145989e+01,2.990658009814524745e-02
7.812828134301256000e+01,8.793598917668118986e+01,1.018331351120809414e+00
6.620006408632413297e+01,7.744261842141554553e+01,1.745910638023077111e-01
2.764727335306548284e+01,4.802393671112827889e+01,4.042064865358832026e-01
9.875025702670482985e+01,5.380599031761332895e+01,2.617961474021511872e-02
2.811347204116245635e+01,1.032968501955502383e+01,3.983095720262611050e-01
8.601500305995169526e+01,5.449342734579873593e+01,2.016804882594100401e-01
1.910813508626642943e+01,8.235542259689648859e+01,8.254439605265924129e-01
3.110228308681737275e+01,3.768186482624409450e+01,1.372043080736674026e-01
1.329331098270077938e+01,3.907810247219201472e+01,1.870051137406647523e-01
5.007965360821826550e+01,6.597021716710504968e-01,6.219814074348335442e-01
1.726502245561137983e+01,5.276299698119905202e+01,1.183839466745802982e+00
9.318852862701621831e+00,3.166814537546316188e+01,1.530120346342357107e-01
3.232097058735261896e+01,3.226070965944930435e+01,2.033054489215722904e-01
5.280126385511863418e+00,4.373272543117047206e+01,1.051936249885500607e-01
7.180725014032107723e-01,9.428823245864185765e+01,7.180725014032107723e-01
3.608600600708054174e+01,5.158077926349874076e+01,8.319024789413437260e-02
1.107078866147598362e+01,2.404197102037666411e+01,5.125120540065496860e-02
5.955128777928985073e+01,7.898095269897835635e+01,9.805718395376748775e-02
5.558067977857243136e+01,8.246177845287849095e+01,8.335354487536919543e-02
4.305523424125756726e+00,7.883253026215209047e+01,4.209930664785986321e-01
2.655098916839979495e+01,6.987986054653160295e+01,6.263079007372313045e-01
5.934788732175477577e+01,8.990813514046448063e+01,1.260252858951047550e-01
8.925042259223245367e+01,1.038200934363152683e+01,3.832201651180069946e-01
5.622707162358413768e+01,2.474612366503025029e+01,1.053374660277361791e-01
6.426177076003135369e+01,5.438168834803550311e+01,2.232821688336570354e-01
5.684550330924702166e+01,8.625648174540998525e+01,2.155134428114252598e-01
9.554374942549949878e+01,5.330846461640748046e+00,4.952583931448943377e-01
5.176150400864778334e+01,7.612189815938307902e+00,4.802975502186269258e-02
7.201696363011762969e+01,7.234319246424321648e+01,1.708553004570604050e-01
9.084319258772454830e+00,2.932819241397310872e+00,4.342542694318511920e-01
4.359862237084001180e+01,8.968555055073501592e+01,2.070626853934868505e-01
8.562498326792545811e+01,1.801469454273843951e+01,2.209852428527399049e-01
3.284074297044472246e+01,6.723158452303124477e+01,8.958692754231372540e-03
6.942822557348632984e+01,9.983276267188263375e+01,1.672373281173662463e-01
2.130401021020777819e+01,6.287848738205961041e+01,1.784081887210164641e-01
