4.176136199181168962e+00,5.864212334153639183e+00,3.214601944337152073e+00,7.617908966060526588e+00
7.925989954966008888e+00,9.501854041950668517e+00,7.844528125365397564e+00,7.503513738018898316e+00
7.970537392577851321e+00,4.666714241156278753e+00,5.970539323586638858e+00,4.669493455329219778e+00
7.848341164204087228e+00,6.724591997466963456e+00,5.853462103467797384e+00,6.867621830144964967e+00
5.879887973122674083e+00,5.754463703869229896e+00,4.370408605754866116e+00,7.066512498499553097e+00
4.224798534295642227e+00,3.714384208960051836e+00,3.155179456843049568e+00,2.024438934949835733e+00
3.552910559321654116e+00,5.997262519289410676e+00,3.587793983324431668e+00,3.997566755746905898e+00
2.069861804318042786e+00,5.586093847099750320e+00,1.619336049533698585e+00,3.637497802693420379e+00
1.495129907574420658e+00,3.706674270707774888e+00,1.072968927190777633e+00,3.438756173817099970e+00
1.034062164577016674e+01,4.862343530163784067e+00,8.362313461899798739e+00,4.568580480017022438e+00
9.499237893140367817e+00,5.866487193527570199e+00,7.512611693170921257e+00,6.097390510080101578e+00
1.111159860262536192e+01,5.493924528605873547e+00,1.024836340850075977e+01,4.989122587618460614e+00
6.210427307048147050e+00,-2.717065615269653733e-01,6.040088110906268959e+00,1.721026375486356397e+00
8.379469592977295989e+00,1.879240272441961235e+00,8.494024150525751438e+00,-1.174763457452258075e-01
4.730472569701353436e+00,2.919656213524588484e+00,6.503922113836942742e+00,3.844251646351979357e+00
7.137551002053754701e+00,2.357594051346204367e+00,8.044857220090618100e+00,1.937123568777398219e+00
5.410302603938508703e+00,5.275679299027174807e+00,5.584818631107181908e+00,5.744234691975822926e+00
4.256517998589510299e+00,3.407119559260439745e-01,5.823313916264845957e+00,1.583752804955511628e+00
3.593930145274033983e+00,2.767357109402861948e+00,1.833727124850383250e+00,3.716928237276629243e+00
2.725158798660768156e+00,4.163628788525696400e+00,3.500257196295356366e+00,4.795469333271198842e+00
6.425192317334705194e+00,2.718287870273092377e+00,7.752379545921780135e+00,4.214474376118992005e+00
8.923503235766254704e+00,1.635727957249184072e+00,1.092297355015308113e+01,1.589701205399300044e+00
9.151287609708649740e+00,5.186819023078752533e-01,9.223321360334594488e+00,1.516084097398080255e+00
1.086868451056420248e+01,2.421131416761558075e+00,1.160501331611319209e+01,5.616100024942213276e-01
4.283404913420264748e+00,3.591736815453669074e+00,4.780306267017971678e+00,3.647315991345063679e+00
3.141286832469923240e+00,7.942594160339725429e-01,3.806467071841383998e+00,2.680402371684399210e+00
5.960553953012082573e+00,3.223166776561351643e+00,7.051170766032230475e+00,1.546695790484415856e+00
8.493670202854207929e+00,2.067456066122457248e+00,9.661721061706455060e+00,3.690926789952894804e+00
8.093065484160614886e+00,2.258361216809084748e+00,8.590457964523952938e+00,2.309358476323737808e+00
