8.093673338215349133e+01,8.006940028849979285e+01,1.100061542335572629e+00
1.690981135470770447e+00,8.612943252306178010e+01,1.249999999999980016e+00
9.113002243524483958e+01,4.008766846351620927e+01,7.457578660545197691e-01
2.868906983377077324e+01,8.430448852638386370e+01,2.167774643621499742e+00
6.170445529774164584e+01,1.405987267853942058e+01,4.209064898862720838e+00
2.287556137159159064e+01,8.414979711751959712e+01,1.419572366206238445e-01
8.443584735081981307e+01,2.201459933806386715e+01,8.979047762188322457e-01
8.111376397521620163e+01,5.359535338891156186e+01,4.574574916944013636e-01
6.104284489824331672e+01,5.238698831262816924e+01,1.279320449872677345e+00
6.396291484955626316e+01,5.156348033917068641e-01,3.124999999998854250e-01
2.473878341561952521e+00,6.900263853157123606e+01,1.249999999999981348e+00
1.715930195622134136e+01,6.939306736886564408e+01,1.369573296186388456e+00
2.852656231218128013e+01,5.510592078168841113e+00,2.292275282823879878e-01
5.822229025860094254e+01,2.958187265655955045e+01,1.066609212920552663e+00
3.228161355753046280e+01,9.669893878549964938e+01,1.340192178157053604e-01
1.949346647830867596e+01,3.473965051456140429e+01,5.609094305677502224e-01
1.040140651107090974e+01,4.017818524744889430e+01,5.989210128157370638e-01
9.284764508729114851e+00,5.048438064616992449e+01,3.549402111699759832e+00
7.425907409447407304e+01,5.290509169382895394e-01,2.225946391506567271e-02
9.016116884502078932e+00,5.618398091194032773e+00,7.916131937911340399e-01
