0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00
1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02
1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.057640353082301488e+01,6.271122189217669529e+01,6.917588850679108248e+01,4.465439885632403616e+01
3.202620117232434183e+01,1.674173147651137583e+01,1.736998949919771462e+01,3.035038531855272481e+01
5.161245472807223678e+01,7.334545806966313819e+01,6.807484079359065277e+01,6.198808843449563000e+01
3.411356844764771523e+01,6.730301866180698767e+01,5.409220784879649813e+01,6.637891494529824854e+01
5.735254496968615001e+01,3.441013853290323965e+01,3.879598986466392319e+01,2.694996007429560336e+01
2.802464790829653651e+01,2.880345260639079186e+01,2.274794367879250245e+01,4.809480798838337989e+01
2.666275107767587471e+01,4.070842721386791396e+01,3.613508661201889538e+01,5.832304783211633747e+01
2.991278494342692085e+01,6.306609418304779524e+01,3.922747012443644365e+01,6.670431352479749876e+01
5.411976169395934022e+01,4.964499519158219698e+01,4.679392333234536494e+01,3.103499539847352295e+01
4.928776246244050441e+01,4.340145366493805312e+01,4.144946728678596770e+01,3.719169290148582974e+01
3.112296303739893588e+01,4.104827489177145594e+01,4.530948736358502060e+01,5.514588204839667185e+01
4.939153350484311744e+01,5.290727147632586025e+01,5.286515293802776938e+01,4.931088884465248157e+01
7.229790732548104870e+01,7.469300879450008779e+01,9.111639671103677074e+01,8.146533906152981785e+01
6.061536083078905079e+01,6.880550022882393080e+01,7.131742398051008536e+01,8.570123473015244997e+01
7.801299237066119474e+01,3.519407641473382853e+01,6.186255097854377993e+01,4.699082354433615194e+01
9.923410029990469639e+01,3.302179869754754549e+01,7.929663766694253013e+01,3.144142413459201890e+01
8.495857990321320585e+01,4.912279279482693539e+01,7.166170458555779987e+01,6.406244161220969602e+01
8.116899147897174771e+01,5.407084183725177695e+01,8.108184184808686723e+01,7.407065195989636663e+01
9.624041439941866827e+01,5.640517500570382481e+01,8.731981187998879079e+01,5.188601018348927596e+01
8.345778399008771942e+01,7.418166924903358961e+01,9.563300769754481223e+01,5.831459870424258440e+01
8.885306265852148044e+01,5.947396851595080847e+01,8.313791474423493355e+01,6.767988615615571746e+01
2.684080210796818022e+01,2.052021119225981138e+01,3.267863987514476065e+01,1.391184813373541829e+00
2.077071975222032130e+00,1.895542535537103035e+01,1.206642676062988073e+01,1.849413263783765515e+01
8.626450561710401033e+00,1.808343613892689561e+01,1.735561510443609023e+01,1.320473893721201009e+01
6.119584857404166200e+01,8.624419708466101042e+01,6.067193972130624502e+01,9.623046362997339997e+01
6.345847122503954552e+01,7.611251975763285316e+01,5.613153708531756081e+01,9.472208815972579998e+01
7.656893822460570220e+01,8.358551842400039789e+01,7.181000835474576149e+01,8.511933278491723343e+01
8.432072792533429606e+01,8.533366232052762257e+01,6.706948840583075366e+01,9.545269068498632237e+01
7.312191587723428654e+01,9.360736589838691657e+01,7.760376545353899758e+01,9.582390021469635144e+01
3.482561194789695946e+01,5.651577660962947647e+01,1.812747241287709343e+01,6.752359819562033749e+01
5.386811097589836805e+01,8.267107421598657879e+01,3.424037810924006209e+01,8.651192080431852105e+01
2.434245930992070583e+01,7.870333848340756333e+01,2.274006835061474874e+01,9.863904371832551021e+01
3.591159414586315535e+01,8.723126579848965889e+01,3.540915369568524085e+01,8.968025611983128442e+01
3.468539906415745122e+01,8.831685630815231036e+01,3.487902000775177669e+01,9.331310599468737621e+01
4.439894771512189919e+01,9.720767642912129247e+01,5.202754617665768677e+01,9.074203759659640411e+01
5.204364292517862367e+01,8.959995947913154168e+01,4.969597614664750296e+01,8.518538580809814675e+01
7.663095336411429059e+01,1.831907874139272963e+01,6.829602739946888335e+01,1.386219494449552059e-01
6.301878674538440350e+01,3.141281618246603102e+01,6.865215345424169868e+01,1.222257961478562294e+01
6.556120790998488701e+01,2.028721048976127150e+01,5.207744637972578516e+01,5.516016394661686917e+00
5.612622094822068419e+01,1.343157797396520436e+01,4.763599653719149529e+01,1.871514584523968949e+01
4.985715769550139953e+00,4.946846505262510618e+01,2.255942998447448389e+01,3.992045119150373012e+01
4.898640733261542479e+00,4.457804461684227704e+01,1.842826582717414396e+01,2.984884759805777321e+01
1.483340070008667055e+01,3.276479276908440852e+01,1.252506588162679790e+01,2.832952610676456473e+01
1.573180440317007367e+01,2.995058193934182711e+01,7.117220695498430949e+00,2.487229999132847169e+01
3.347603154663379854e+01,8.036482520132024376e+01,3.556693630992379695e+01,8.490664391972494229e+01
3.829588474053342395e+01,6.716807174433930072e+01,3.126294416695428069e+01,7.427706231181821295e+01
2.279287086643370230e+01,6.720654247826576011e+01,2.127080275399421083e+01,8.714854109076935629e+01
6.307157808232560114e+01,6.526041002632986476e+01,6.157445884377879963e+01,6.325825269345789081e+01
2.165007771118675706e+00,6.636686125638678391e+01,1.950958128266734093e+01,7.632506238422530487e+01
1.299781130741937574e+01,5.901916685875588797e+01,2.222024063202393762e+01,6.288527567159002984e+01
1.572416180116962181e+01,5.922429536646109938e+01,2.512222050102543136e+01,5.580720703367476432e+01
3.188296089047424076e+01,5.626620567998565292e+01,1.585021128041573135e+01,4.430999641696383406e+01
1.889191204661360146e+01,5.276000297317028753e+01,1.714540153489182828e+01,5.744505377678441960e+01
1.339268818360990920e+01,9.080148550128556906e+01,1.389150371264750383e+00,7.480413947178429623e+01
9.497046983472245074e+00,9.368217673594885753e+01,1.179484156165081643e+01,8.924144030192205435e+01
2.766198827559082307e+00,8.117577302320476917e+01,2.715133682658552594e-01,8.133869772725832092e+01
2.888495808727521208e+01,7.464094498781403786e+01,2.388612957662244796e+01,7.453271596635931928e+01
2.407797274015299749e+01,8.842316366832881158e+01,2.642092510317539578e+01,8.929527273525093278e+01
7.071029374383182642e+01,3.581223697070038980e+01,6.572579664774893615e+01,2.714305080940813397e+01
